year,Season,Month,State,Primary.Mode,Etiology,Serotype.or.Genotype,Etiology.Status,Setting,Illnesses,Hospitalizations,Info.on.Hospitalizations,Deaths,Info.on.Deaths,Food.Vehicle,Food.Contaminated.Ingredient,IFSAC.Category,Water.Exposure,Water.Type,Animal.Type,Animal.Type.Specify
2016,Spring,4,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,
2016,Spring,5,New York,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),136,0,136,0,136,mixed cut fruit; crudites,"cantaloupe; honeydew melon; pineapple; watermelon; cucumber; vegetables, unspecified",Multiple,,,,
2016,Spring,5,Ohio,Food,Escherichia coli,unknown,Confirmed,"Fair, festival, other temp or mobile services",10,0,10,0,10,,,,,,,
2016,Spring,4,Texas,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,31,0,31,0,31,,,,,,,
2016,Winter,2,Maryland,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,8,0,4,0,6,tuna loin,"fish, tuna",Fish,,,,
2016,Spring,3,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,201,3,201,0,201,,,,,,,
2016,Spring,4,Connecticut,Food,Escherichia coli,O121,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,"sandwich, unspecified",,Multiple,,,,
2016,Spring,5,Connecticut,Food,Norovirus,GII.4 Sydney,Confirmed,Restaurant - other or unknown type,10,0,7,0,7,cream puffs,,Multiple,,,,
2016,Spring,4,Kansas,Person-to-person,Shigella,subgroup D,Confirmed,Child day care,5,0,5,0,5,,,,,,,
2016,Spring,5,Pennsylvania,Indeterminate/Other/Unknown,Salmonella,Litchfield,Confirmed,"Other, specify",9,0,9,0,9,,,,,,,
2016,Spring,4,Missouri,Person-to-person,Shigella,subgroup D,Confirmed,Child day care,22,0,22,0,22,,,,,,,
2016,Spring,3,Missouri,Person-to-person,Shigella,subgroup D,Confirmed,School/college/university,58,2,53,0,53,,,,,,,
2016,Spring,4,Missouri,Person-to-person,Norovirus,,Confirmed,School/college/university,49,0,49,0,49,,,,,,,
2015,Fall,10,Washington,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,53,1,53,0,53,,,,,,,
2016,Spring,5,Oregon,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,School/college/university,191,0,191,0,191,,,,,,,
2015,Winter,12,Washington,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,15,0,12,0,12,,,,,,,
2016,Spring,5,Utah,Food,Norovirus,GII.4 untypeable,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,
2016,Spring,5,Tennessee,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Child day care,39,0,39,0,39,,,,,,,
2016,Spring,5,Michigan,Indeterminate/Other/Unknown,Norovirus,GII.4 untypeable,Confirmed,School/college/university,35,1,35,0,35,,,,,,,
2016,Spring,5,Michigan,Indeterminate/Other/Unknown,Norovirus,GII.4 untypeable,Confirmed,School/college/university,8,1,8,0,8,,,,,,,
2016,Spring,5,Oregon,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,tuna,tuna,Fish,,,,
2016,Spring,5,Ohio,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,53,0,0,0,3,,,,,,,
2016,Spring,5,Minnesota,Person-to-person,Shigella,,Confirmed,Child day care,7,0,7,0,7,,,,,,,
2016,Spring,3,Pennsylvania,Indeterminate/Other/Unknown,Cryptosporidium,,Confirmed,Private home/residence,4,0,4,0,4,,,,,,,
2016,Spring,3,Pennsylvania,Indeterminate/Other/Unknown,Salmonella,Heidelberg,Confirmed,Private home/residence,4,1,4,0,4,,,,,,,
2016,Spring,3,Pennsylvania,Indeterminate/Other/Unknown,Salmonella,Enteritidis,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,
2016,Spring,4,Pennsylvania,Person-to-person,Shigella,subgroup D,Confirmed,Child day care,22,0,22,0,22,,,,,,,
2016,Spring,4,Pennsylvania,Indeterminate/Other/Unknown,Cryptosporidium,,Confirmed,Private home/residence,2,1,2,0,2,,,,,,,
2016,Spring,5,Minnesota,Animal Contact,Cryptosporidium,IIaA15G2R1,Confirmed,,72,0,71,0,71,,,,,,Cattle,"Cattle, calf"
2016,Spring,5,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,
2016,Spring,5,Minnesota,Animal Contact,Escherichia coli,O145,Confirmed,,2,0,2,0,2,,,,,,Cattle,"Cattle, calf"
2016,Spring,5,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,3,2,3,0,3,,,,,,,
2016,Spring,5,Kansas,Indeterminate/Other/Unknown,Shigella,,Confirmed,School/college/university,6,0,4,0,5,,,,,,,
2016,Spring,5,Ohio,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,18,2,2,0,0,,,,,,,
2016,Spring,5,Oregon,Indeterminate/Other/Unknown,Astrovirus,,Confirmed,School/college/university,35,NA,35,0,35,,,,,,,
2016,Spring,5,New York,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,19,0,19,0,19,paella marinera; guacamole,,Multiple,,,,
2015,Fall,9,Tennessee,Person-to-person,Clostridium,,Confirmed,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,
2016,Spring,5,Wisconsin,Food,Norovirus,GII.4 untypeable,Confirmed,Caterer (food prepared off-site from where served),8,NA,0,0,8,"sandwich, turkey",,Multiple,,,,
2016,Spring,5,Wisconsin,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,42,0,42,0,42,,,,,,,
2016,Spring,5,Ohio,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,3,0,0,0,3,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,55,NA,0,0,55,,,,,,,
2016,Winter,2,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,48,0,48,0,48,,,,,,,
2016,Spring,4,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,
2016,Spring,5,Illinois,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,18,NA,NA,NA,NA,,,,,,,
2016,Spring,5,Missouri,Person-to-person,Norovirus,,Confirmed,Restaurant,18,NA,NA,0,NA,,,,,,,
2015,Winter,12,Rhode Island,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,54,0,54,0,54,,,,,,,
2015,Winter,12,Rhode Island,Person-to-person,Norovirus,unknown,Confirmed,School/college/university,24,0,24,0,24,,,,,,,
2016,Spring,5,Minnesota,Person-to-person,Shigella,,Confirmed,Child day care,24,0,23,0,23,,,,,,,
2016,Winter,2,Michigan,Person-to-person,Salmonella,Typhimurium,Confirmed,Private home/residence,4,2,4,0,4,,,,,,,
2016,Spring,4,Virginia,Indeterminate/Other/Unknown,Salmonella,Enteritidis,Confirmed,Prison/jail,8,2,8,0,8,,,,,,,
2016,Spring,5,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,
2016,Spring,5,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,8,1,8,0,8,,,,,,,
2016,Winter,2,Alabama,Person-to-person,Shigella,subgroup D,Confirmed,Child day care,7,0,7,0,7,,,,,,,
2016,Winter,2,Alabama,Food,Salmonella,Enteritidis,Confirmed,Unknown,13,0,0,0,0,,,,,,,
2016,Spring,3,Alabama,Person-to-person,Shigella,subgroup D,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2016,Winter,2,Texas,Person-to-person,Shigella,,Confirmed,School/college/university,27,0,27,0,27,,,,,,,
2016,Spring,5,Ohio,Indeterminate/Other/Unknown,Norovirus,GII.4 untypeable,Confirmed,Restaurant,5,0,5,0,5,,,,,,,
2015,Spring,4,Multistate,Food,Salmonella,Enteritidis,Confirmed,Private home/residence,15,4,10,0,15,stuffed chicken,chicken,Chicken,,,,
2016,Spring,5,South Carolina,Indeterminate/Other/Unknown,Salmonella,Typhimurium,Confirmed,Restaurant,2,2,2,0,2,,,,,,,
2016,Spring,5,Nevada,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,7,0,0,0,0,"tuna, raw; sushi and sashimi","fish, tuna; fish",Fish,,,,
2016,Spring,5,Wisconsin,Person-to-person,Sapovirus,,Confirmed,Long-term care/nursing home/assisted living facility,29,0,0,0,0,,,,,,,
2016,Summer,6,South Carolina,Food,Clostridium,,Confirmed,Caterer (food prepared off-site from where served),44,0,0,0,44,pulled pork,pork,Pork,,,,
2016,Spring,5,Kentucky,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,30,0,30,0,30,,,,,,,
2016,Winter,1,Rhode Island,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,55,0,55,0,55,,,,,,,
2016,Spring,5,Iowa,Person-to-person,Norovirus,GII.17,Confirmed,Long-term care/nursing home/assisted living facility,31,0,31,0,31,,,,,,,
2016,Winter,1,Rhode Island,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,
2016,Spring,5,Minnesota,Person-to-person,Shigella,,Confirmed,Child day care,8,0,8,0,8,,,,,,,
2016,Spring,5,Connecticut,Food,Norovirus,unknown,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,7,0,7,"sandwich, panini",,Multiple,,,,
2016,Spring,5,Connecticut,Food,Salmonella,"I 4,[5],12:i:-",Confirmed,Other,10,3,10,0,10,potato salad,,Multiple,,,,
2015,Winter,2,Multistate,Animal Contact,Salmonella,Poona,Confirmed,,25,7,22,0,15,,,,,,Turtle,"Turtle, under 4 inches"
2015,Winter,2,Multistate,Animal Contact,Salmonella,Sandiego,Confirmed,,21,5,18,0,11,,,,,,Turtle,"Turtle, under 4 inches"
2016,Spring,5,Missouri,Person-to-person,Norovirus,,Confirmed,Event space,18,0,18,0,18,,,,,,,
2016,Spring,4,Florida,Food,Cryptosporidium,IIaA15G2R1,Confirmed,Farm/dairy,3,0,3,0,3,raw milk,raw milk,Dairy,,,,
2016,Winter,1,Rhode Island,Person-to-person,Norovirus,GII.17,Confirmed,Long-term care/nursing home/assisted living facility,88,0,88,1,88,,,,,,,
2015,Winter,12,Multistate,Food,Salmonella,Virchow,Confirmed,Private home/residence,35,6,27,0,27,powder meal replacement,moringa leaf powder,Herbs,,,,
2016,Spring,5,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,11,0,11,0,11,,,,,,,
2016,Spring,5,Minnesota,Indeterminate/Other/Unknown,Escherichia coli,O157:H7,Confirmed,Festival/fair,3,0,3,0,3,,,,,,,
2016,Summer,6,Oregon,Food,Norovirus,GII.2,Confirmed,Other,15,0,15,0,15,cake,,Multiple,,,,
2016,Spring,5,Hawaii,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,fish taco,"fish, wahoo",Fish,,,,
2015,Spring,5,Multistate,Food,Cyclospora,,Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type,90,3,NA,0,NA,"cilantro, unspecified",,Herbs,,,,
2016,Spring,5,Texas,Food,Salmonella,,Confirmed,Private home/residence,12,0,0,0,0,"milk, unpasteurized",,Dairy,,,,
2016,Spring,5,Maryland,Food,Norovirus,GII.1,Confirmed,Banquet Facility (food prepared and served on-site),28,1,28,0,28,,,,,,,
2016,Spring,5,Maryland,Food,Norovirus,GII.3,Confirmed,Grocery store,85,0,85,0,85,coleslaw; potato salad,,Multiple,,,,
2016,Summer,6,Utah,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,"Other, specify",9,0,9,0,9,,,,,,,
2016,Winter,1,Rhode Island,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,70,7,70,0,70,,,,,,,
2016,Spring,5,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,31,2,31,0,31,,,,,,,
2016,Spring,4,Texas,Indeterminate/Other/Unknown,Salmonella,Newport,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2016,Winter,2,Minnesota,Person-to-person,Shigella,,Confirmed,School/college/university,8,0,8,0,8,,,,,,,
2015,Winter,2,Illinois,Indeterminate/Other/Unknown,Rotavirus,,Confirmed,Long-term care/nursing home/assisted living facility,52,2,52,NA,NA,,,,,,,
2016,Spring,5,Texas,Person-to-person,Shigella,,Confirmed,School/college/university,2,0,2,0,2,,,,,,,
2016,Summer,6,Iowa,Person-to-person,Norovirus,GI.3,Confirmed,Camp,18,0,18,0,18,,,,,,,
2016,Winter,2,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,23,0,23,0,22,,,,,,,
2016,Winter,1,Rhode Island,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,45,0,45,0,45,,,,,,,
2016,Spring,3,Maryland,Food,Salmonella,Typhimurium,Confirmed,Restaurant - Sit-down dining,4,2,4,0,4,,,,,,,
2016,Spring,5,Wisconsin,Person-to-person,Shigella,,Confirmed,Child day care,59,1,59,0,59,,,,,,,
2016,Spring,5,Oklahoma,Food,Norovirus,unknown,Confirmed,Restaurant - Sit-down dining,20,0,20,0,20,,,,,,,
2016,Summer,6,Florida,Food,Norovirus,unknown,Confirmed,Restaurant - Buffet,23,0,23,0,23,"oysters, raw; oysters, baked","oysters, raw; oysters",Mollusks,,,,
2016,Spring,5,Wyoming,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Child day care,20,0,12,0,12,,,,,,,
2015,Summer,7,Illinois,Indeterminate/Other/Unknown,Salmonella,Infantis,Confirmed,"Other, specify",2,2,2,0,2,,,,,,,
2015,Fall,11,Illinois,Environmental contamination other than food/water,Salmonella,Infantis,Confirmed,"Other, specify",2,0,2,0,2,,,,,,,
2015,Summer,7,Illinois,Person-to-person,Shigella,,Confirmed,"Other, specify",23,2,12,0,23,,,,,,,
2016,Spring,3,North Carolina,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,47,0,47,0,47,,,,,,,
2016,Spring,3,North Carolina,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,
2016,Spring,3,North Carolina,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,63,0,63,0,63,,,,,,,
2016,Spring,3,North Carolina,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,48,3,48,0,48,,,,,,,
2016,Spring,3,North Carolina,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,59,0,59,0,59,,,,,,,
2016,Spring,3,North Carolina,Person-to-person,Norovirus,,Confirmed,Hospital,43,0,43,0,43,,,,,,,
2016,Spring,5,Maryland,Person-to-person,Norovirus,GII.1,Confirmed,Restaurant,7,0,7,0,7,,,,,,,
2016,Summer,6,New York,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),29,0,29,0,29,"cheese dish, other; spinach artichoke dip; cake, tiramisu",,Multiple,,,,
2016,Summer,6,Florida,Food,Norovirus,unknown,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,
2016,Spring,3,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,22,1,22,0,16,,,,,,,
2016,Spring,4,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,10,0,10,0,10,,,,,,,
2016,Spring,4,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,8,0,8,0,5,,,,,,,
2016,Spring,4,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2016,Summer,6,Iowa,Food,Escherichia coli,O111,Confirmed,Caterer (food prepared off-site from where served),10,0,10,0,10,,,,,,,
2016,Spring,5,Colorado,Food,Clostridium,,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,"salad; rice; beans, unspecified",chicken,Chicken,,,,
2016,Spring,5,Minnesota,Indeterminate/Other/Unknown,Campylobacter related,,Confirmed,Private home/residence,3,0,3,0,3,,,,,,,
2016,Spring,5,Minnesota,Food,Campylobacter related,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,
2016,Spring,3,North Carolina,Person-to-person,Shigella,,Confirmed,Child day care,8,0,8,0,8,,,,,,,
2016,Summer,6,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,11,0,11,0,11,,,,,,,
2016,Summer,6,Hawaii,Person-to-person,Shigella,serotype 3 unspecified,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,
2016,Summer,6,South Dakota,Animal Contact,Campylobacter related,,Confirmed,,5,0,5,0,5,,,,,,Cattle,"Cattle, calf"
2016,Spring,3,Colorado,Person-to-person,Salmonella,Typhimurium,Confirmed,Private home/residence,4,2,4,0,4,,,,,,,
2014,Winter,12,Idaho,Food,Cryptosporidium,,Confirmed,Farm/dairy,4,1,4,0,4,"milk, unpasteurized",,Dairy,,,,
2015,Spring,3,Idaho,Food,Campylobacter related,,Confirmed,Farm/dairy,4,0,4,0,4,"cottage cheese, unpasteurized",,Dairy,,,,
2015,Fall,11,Idaho,Food,Campylobacter related,,Confirmed,,8,0,8,0,8,"cheese, unspecified, unpasteurized",,Dairy,,,,
2016,Summer,6,Tennessee,Person-to-person,Norovirus,unknown,Confirmed,Hospital,10,0,0,0,0,,,,,,,
2016,Summer,6,Wisconsin,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,32,0,32,0,32,,,,,,,
2016,Summer,6,Ohio,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Camp,17,0,13,0,13,,,,,,,
2016,Summer,6,Missouri,Person-to-person,Escherichia coli,,Confirmed,Child day care,28,0,6,0,6,,,,,,,
2016,Summer,6,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,35,1,31,0,31,,,,,,,
2016,Winter,2,Rhode Island,Indeterminate/Other/Unknown,Norovirus,,Confirmed,Hospital,5,0,5,0,5,,,,,,,
2016,Summer,7,South Carolina,Food,Norovirus,GII.4 untypeable,Confirmed,Caterer (food prepared off-site from where served),13,0,12,0,12,coleslaw,,Multiple,,,,
2016,Spring,4,Oregon,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,alboacore tuna,"fish, albacore",Fish,,,,
2016,Summer,7,Oregon,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,12,1,12,0,12,,,,,,,
2016,Summer,6,Oregon,Person-to-person,Astrovirus,,Confirmed,Child day care,15,0,15,0,15,,,,,,,
2016,Summer,6,New Mexico,Food,Salmonella,Enteritidis,Confirmed,Restaurant - Sit-down dining; Private home/residence,4,1,4,0,4,,,,,,,
2016,Summer,7,Wisconsin,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,"Other, specify",45,1,45,0,45,,,,,,,
2016,Winter,2,Connecticut,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,15,1,15,0,15,,,,,,,
2016,Summer,6,Hawaii,Food,Hepatitis A,,Confirmed,Restaurant - Sit-down dining,281,71,278,2,280,"scallops, raw",scallops,Mollusks,,,,
2016,Spring,4,Connecticut,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,
2016,Spring,4,Connecticut,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,44,4,44,0,44,,,,,,,
2016,Spring,4,Connecticut,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,29,1,29,0,29,,,,,,,
2016,Summer,6,New York,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,19,0,19,0,19,,,,,,,
2016,Summer,7,New York,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,tuna steak,yellowfin tuna,Fish,,,,
2016,Summer,7,South Carolina,Food,Salmonella,Infantis,Confirmed,Prison/jail,251,0,0,0,0,,,,,,,
2016,Summer,6,Minnesota,Food,Campylobacter related,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,
2016,Spring,5,Ohio,Food,Escherichia coli,O26,Confirmed,Grocery store,3,0,3,0,3,,,,,,,
2016,Summer,7,Missouri,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,57,1,1,0,57,,,,,,,
2016,Summer,6,Florida,Food,Salmonella,Heidelberg,Confirmed,Prison/jail,2,0,2,0,2,,,,,,,
2016,Summer,7,Oregon,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,34,2,34,0,34,,,,,,,
2016,Summer,6,Oregon,Food,Salmonella,Newport,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,1,13,0,13,,,,,,,
2016,Summer,7,Kansas,Indeterminate/Other/Unknown,Campylobacter related,,Confirmed,"Other, specify",12,0,8,0,8,,,,,,,
2016,Spring,4,Kansas,Person-to-person,Salmonella,Typhimurium,Confirmed,Child day care,3,1,3,0,3,,,,,,,
2016,Summer,6,South Dakota,Food,Salmonella,Javiana,Confirmed,"Fair, festival, other temp or mobile services; Grocery store",110,31,110,0,110,,,,,,,
2016,Spring,4,Rhode Island,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,33,0,33,0,33,,,,,,,
2016,Spring,4,Rhode Island,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,
2016,Summer,6,Missouri,Person-to-person,Escherichia coli,O111,Confirmed,Child day care,4,0,4,0,4,,,,,,,
2016,Spring,5,Wisconsin,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,5,1,5,0,5,,,,,,,
2016,Spring,4,Kentucky,Indeterminate/Other/Unknown,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,51,0,51,0,51,,,,,,,
2016,Summer,7,Ohio,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Event space,14,0,13,0,13,,,,,,,
2016,Summer,7,Tennessee,Person-to-person,Norovirus,GI.5,Confirmed,Camp,33,0,14,0,33,,,,,,,
